id,name,email,twitter,group,group_id,area,chamber,term,start_date,end_date,image
4d94f369-0455-4a8c-b73e-a709804f4257,Kim Kielsen,kim@nanoq.gl,,Siumut,7ac7bc59-f634-4a37-be65-90c071f86b43,,Inatsisartut,2014-11-28,,,http://en.inatsisartut.gl/media/234524/2010.09.17%20Start%20EM%202010%2000953.jpg
dad5c634-71c4-4195-990a-07c92e602325,Knud Kristiansen,knkr@nanoq.gl ,,Atassut,e9daaa8f-9995-4913-9132-d82132da29ca,,Inatsisartut,2014-11-28,,,http://en.inatsisartut.gl/media/234532/2010.09.17%20Start%20EM%202010%2000916.jpg
89f4a64a-eab1-46c4-8caa-b9b33cf0cc7f,Lars-Emil Johansen,larsemil@inatsisartut.gl,,Siumut,7ac7bc59-f634-4a37-be65-90c071f86b43,,Inatsisartut,2014-11-28,,,http://en.inatsisartut.gl/media/753863/Lars-Emil%20Johansen%20-%2007533.jpg
c65a97b4-a53d-432c-b7c8-f5deee09bfb8,Laura Tàunâjik,laura@inatsisartut.gl,,Siumut,7ac7bc59-f634-4a37-be65-90c071f86b43,,Inatsisartut,2014-11-28,,,http://en.inatsisartut.gl/media/2461193/Laura%20Taunajik%202014.12%20-%2015533.jpg
f8aa38ab-acf2-4350-a3f3-c3c5d211494d,Mala Høy Kuko,,,Atassut,e9daaa8f-9995-4913-9132-d82132da29ca,,Inatsisartut,2014-11-28,,,http://en.inatsisartut.gl/media/2448262/INAT-dukke-lys.jpg
ae034b7d-b2a9-49e8-be82-0009c6cdfa8f,Martha Lund Olsen,mlol@nanoq.gl,,Siumut,7ac7bc59-f634-4a37-be65-90c071f86b43,,Inatsisartut,2014-11-28,,,http://en.inatsisartut.gl/media/759167/Martha_Lund_Olsen.bmp
16f0e63d-154f-4f4d-9241-81748844532f,Mimi Karlsen,mimi@inatsisartut.gl,,Inuit Ataqatigiit,c949db1d-2ae6-4108-ad32-da43af8bbed8,,Inatsisartut,2014-11-28,,,http://en.inatsisartut.gl/media/234447/2010.09.17%20Start%20EM%202010%2000909.jpg
cd4163a0-3fef-44d2-9a5f-17e9e4405bbe,Naaja H. Nathanielsen,nana@inatsisartut.gl,,Inuit Ataqatigiit,c949db1d-2ae6-4108-ad32-da43af8bbed8,,Inatsisartut,2014-11-28,,,http://en.inatsisartut.gl/media/234421/2010.09.17%20Start%20EM%202010%2000941.jpg
b57d46e0-bd24-4a45-bf38-5ce66b6a0c4a,Nikolaj Jeremiassen,nije@inatsisartut.gl,,Siumut,7ac7bc59-f634-4a37-be65-90c071f86b43,,Inatsisartut,2014-11-28,,,http://en.inatsisartut.gl/media/719823/Nikolaj%20Jeremiassen%20-%2007666.jpg
91aecc71-3c21-4616-a342-34235bcab657,Nivi Olsen,nivi@nanoq.gl,,Demokraatit,8aef0464-aeb0-44fd-b069-b101e7472a3b,,Inatsisartut,2014-11-28,,,http://en.inatsisartut.gl/media/2448458/INAT-dukke-lys.jpg
cd268a98-08f2-4fb9-97da-e039144df925,Per Rosing-Petersen,perrp@inatsisartut.gl,,Partii Naleraq,f4107d8d-b91d-4bda-a690-7a2133518f8e,,Inatsisartut,2014-11-28,,,http://en.inatsisartut.gl/media/2461609/Per%20Rosing%20Petersen%202014.12%20-%2015506.jpg
ffdf6ad5-015e-4bc4-af47-eae264780f94,Peter Olsen,ppol@inatsisartut.gl,,Inuit Ataqatigiit,c949db1d-2ae6-4108-ad32-da43af8bbed8,,Inatsisartut,2014-11-28,,,http://en.inatsisartut.gl/media/2462571/Peter%20Olsen%202014.12%20-%2015521.jpg
7f7e6bfe-1528-40a0-b3b9-2eec202af49a,Randi Vestergaard Evaldsen,rave@inatsisartut.gl,,Demokraatit,8aef0464-aeb0-44fd-b069-b101e7472a3b,,Inatsisartut,2014-11-28,,,http://en.inatsisartut.gl/media/2462756/Randi%20Vestergaard%20Evaldsen%202014.12%20-%2015505.jpg
d749f69b-dbe2-4af6-ab1e-e35e7bb57c2e,Sara Olsvig,saol@inatsisartut.gl,,Inuit Ataqatigiit,c949db1d-2ae6-4108-ad32-da43af8bbed8,,Inatsisartut,2014-11-28,,,http://en.inatsisartut.gl/media/720255/Sara%20Olsvig%20-%2007669.jpg
f3e4e580-2652-4b15-ad5f-8fc99bef5bf1,Suka K. Frederiksen,suka@inatsisartut.gl,,Siumut,7ac7bc59-f634-4a37-be65-90c071f86b43,,Inatsisartut,2014-11-28,,,http://en.inatsisartut.gl/media/2461297/Suka%20K.%20Frederiksen%202014.12%20-%2015510.jpg
